device_id,timestamp,total_flows,total_bytes,total_packets,avg_packet_size,avg_duration_ms,tcp_ratio,udp_ratio,http_ratio,https_ratio,dns_ratio,rtsp_ratio,mqtt_ratio,hl7_ratio,modbus_ratio,unique_dst_ips,unique_dst_ports,external_ratio
cam_02,2026-06-03T09:56:39.937238+00:00,45,711764,1074,662.7225,2974.2667,0.0,0.0,0.2889,0.1333,0.0889,0.4889,0.0,0.0,0.0,3,5,0.0889
cam_02,2026-06-03T10:01:39.937238+00:00,75,1124118,2666,421.6497,2430.4133,0.0,0.0,0.2133,0.1467,0.08,0.56,0.0,0.0,0.0,3,5,0.1333
cam_02,2026-06-03T10:06:39.937238+00:00,60,914305,2005,456.0125,2359.2167,0.0,0.0,0.25,0.0833,0.1333,0.5333,0.0,0.0,0.0,3,5,0.0833
cam_02,2026-06-03T10:11:39.937238+00:00,77,1163217,2518,461.9607,2589.6234,0.0,0.0,0.2208,0.1169,0.1299,0.5325,0.0,0.0,0.0,3,5,0.1299
cam_02,2026-06-03T10:16:39.937238+00:00,70,1084044,2149,504.4411,2736.4,0.0,0.0,0.2429,0.1571,0.1143,0.4857,0.0,0.0,0.0,3,5,0.0857
cam_02,2026-06-03T10:21:39.937238+00:00,63,979937,2112,463.9853,2407.2857,0.0,0.0,0.2222,0.1905,0.0952,0.4921,0.0,0.0,0.0,3,5,0.2222
cam_02,2026-06-03T10:26:39.937238+00:00,81,1160455,2794,415.3382,2312.716,0.0,0.0,0.2099,0.1728,0.0988,0.5185,0.0,0.0,0.0,3,5,0.1605
cam_02,2026-06-03T10:31:39.937238+00:00,67,1012269,2198,460.5409,2476.6269,0.0,0.0,0.2836,0.1493,0.0896,0.4776,0.0,0.0,0.0,3,5,0.1493
cam_02,2026-06-03T10:36:39.937238+00:00,54,881539,2128,414.257,2379.1667,0.0,0.0,0.2407,0.1296,0.0741,0.5556,0.0,0.0,0.0,3,5,0.2407
cam_02,2026-06-03T10:41:39.937238+00:00,49,806279,1439,560.3051,2386.1429,0.0,0.0,0.1837,0.102,0.2041,0.5102,0.0,0.0,0.0,3,5,0.1224
cam_02,2026-06-03T10:46:39.937238+00:00,88,1318884,3061,430.867,2453.1477,0.0,0.0,0.2727,0.0909,0.1136,0.5227,0.0,0.0,0.0,3,5,0.1818
cam_02,2026-06-03T10:51:39.937238+00:00,59,922066,1517,607.822,2513.2034,0.0,0.0,0.2542,0.2712,0.0847,0.3898,0.0,0.0,0.0,3,5,0.2373
cam_02,2026-06-03T10:56:39.937238+00:00,82,1184016,2350,503.8366,2622.4634,0.0,0.0,0.2317,0.1463,0.122,0.5,0.0,0.0,0.0,3,5,0.1098
cam_02,2026-06-03T11:01:39.937238+00:00,42,615673,1364,451.3732,2448.2857,0.0,0.0,0.3333,0.1667,0.0476,0.4524,0.0,0.0,0.0,3,5,0.1667
cam_02,2026-06-03T11:06:39.937238+00:00,55,843248,1941,434.44,2501.0,0.0,0.0,0.3636,0.0727,0.0727,0.4909,0.0,0.0,0.0,3,5,0.0909
cam_02,2026-06-03T11:11:39.937238+00:00,51,730746,2008,363.9173,2378.5882,0.0,0.0,0.2941,0.098,0.0784,0.5294,0.0,0.0,0.0,3,5,0.1765
cam_02,2026-06-03T11:16:39.937238+00:00,54,821789,1615,508.8477,2246.2407,0.0,0.0,0.2222,0.1852,0.1481,0.4444,0.0,0.0,0.0,3,5,0.1667
cam_02,2026-06-03T11:21:39.937238+00:00,79,1208086,1911,632.1748,2552.8861,0.0,0.0,0.2658,0.1139,0.1392,0.481,0.0,0.0,0.0,3,5,0.1646
cam_02,2026-06-03T11:26:39.937238+00:00,48,695372,1483,468.8955,2373.2083,0.0,0.0,0.1458,0.2292,0.0833,0.5417,0.0,0.0,0.0,3,5,0.1875
cam_02,2026-06-03T11:31:39.937238+00:00,77,1198544,2196,545.7851,2387.3636,0.0,0.0,0.2078,0.1169,0.0779,0.5974,0.0,0.0,0.0,3,5,0.1558
cam_02,2026-06-03T11:36:39.937238+00:00,47,736252,1797,409.7117,2503.8085,0.0,0.0,0.2979,0.0851,0.1064,0.5106,0.0,0.0,0.0,3,5,0.0638
cam_02,2026-06-03T11:41:39.937238+00:00,53,823323,1581,520.7609,2767.6226,0.0,0.0,0.3208,0.1321,0.0943,0.4528,0.0,0.0,0.0,3,5,0.1321
cam_02,2026-06-03T11:46:39.937238+00:00,66,966123,2025,477.0978,2500.5909,0.0,0.0,0.2424,0.1818,0.1061,0.4697,0.0,0.0,0.0,3,5,0.1818
cam_02,2026-06-03T11:51:39.937238+00:00,83,1201413,2448,490.7733,2594.5422,0.0,0.0,0.1807,0.1928,0.0602,0.5663,0.0,0.0,0.0,3,5,0.1325
cam_02,2026-06-03T11:56:39.937238+00:00,47,696432,1153,604.0173,2623.1915,0.0,0.0,0.383,0.1277,0.0213,0.4681,0.0,0.0,0.0,3,5,0.1915
cam_02,2026-06-03T12:01:39.937238+00:00,43,700206,1266,553.0853,2140.3953,0.0,0.0,0.1628,0.1163,0.093,0.6279,0.0,0.0,0.0,3,5,0.0465
cam_02,2026-06-03T12:06:39.937238+00:00,46,731791,1446,506.0795,2460.1739,0.0,0.0,0.1957,0.2391,0.1087,0.4565,0.0,0.0,0.0,3,5,0.1304
cam_02,2026-06-03T12:11:39.937238+00:00,45,644769,1421,453.7431,2387.4889,0.0,0.0,0.1778,0.1556,0.0667,0.6,0.0,0.0,0.0,3,5,0.1778
cam_02,2026-06-03T12:16:39.937238+00:00,52,786067,1741,451.5032,2611.0385,0.0,0.0,0.3654,0.0769,0.0769,0.4808,0.0,0.0,0.0,3,4,0.0769
cam_02,2026-06-03T12:21:39.937238+00:00,43,639124,1518,421.0303,2087.8605,0.0,0.0,0.2558,0.1628,0.1163,0.4651,0.0,0.0,0.0,3,5,0.1395
cam_02,2026-06-03T12:26:39.937238+00:00,53,766373,1694,452.4044,2541.8679,0.0,0.0,0.1698,0.2075,0.0189,0.6038,0.0,0.0,0.0,3,5,0.1698
cam_02,2026-06-03T12:31:39.937238+00:00,68,1004287,1666,602.8133,2151.7206,0.0,0.0,0.2794,0.0882,0.1324,0.5,0.0,0.0,0.0,3,5,0.1765
cam_02,2026-06-03T12:36:39.937238+00:00,47,708930,1562,453.8604,2328.5532,0.0,0.0,0.2128,0.1064,0.0638,0.617,0.0,0.0,0.0,3,5,0.0638
cam_02,2026-06-03T12:41:39.937238+00:00,46,703127,2090,336.4244,2754.3696,0.0,0.0,0.2391,0.1304,0.1087,0.5217,0.0,0.0,0.0,3,5,0.1739
cam_02,2026-06-03T12:46:39.937238+00:00,65,922030,2048,450.21,2681.4,0.0,0.0,0.2615,0.1538,0.0154,0.5692,0.0,0.0,0.0,3,5,0.0923
cam_02,2026-06-03T12:51:39.937238+00:00,48,804811,2134,377.1373,2485.7083,0.0,0.0,0.2708,0.1667,0.0833,0.4792,0.0,0.0,0.0,3,5,0.1042
cam_02,2026-06-03T12:56:39.937238+00:00,76,1210493,2196,551.2263,2571.9737,0.0,0.0,0.2105,0.1579,0.0789,0.5526,0.0,0.0,0.0,3,5,0.1974
cam_02,2026-06-03T13:01:39.937238+00:00,57,845651,1627,519.7609,2522.4561,0.0,0.0,0.3158,0.0877,0.1053,0.4912,0.0,0.0,0.0,3,5,0.193
cam_02,2026-06-03T13:06:39.937238+00:00,66,1035027,2007,515.7085,2450.9545,0.0,0.0,0.197,0.1364,0.0455,0.6212,0.0,0.0,0.0,3,5,0.1667
cam_02,2026-06-03T13:11:39.937238+00:00,50,758179,1947,389.4088,2558.34,0.0,0.0,0.26,0.04,0.06,0.64,0.0,0.0,0.0,3,5,0.18
cam_02,2026-06-03T13:16:39.937238+00:00,84,1299069,3319,391.4037,2582.0119,0.0,0.0,0.25,0.0952,0.0833,0.5714,0.0,0.0,0.0,3,5,0.1429
cam_02,2026-06-03T13:21:39.937238+00:00,42,636244,1300,489.4185,2473.9762,0.0,0.0,0.2619,0.0714,0.0714,0.5952,0.0,0.0,0.0,3,5,0.119
cam_02,2026-06-03T13:26:39.937238+00:00,69,1026415,2170,473.0023,2903.3188,0.0,0.0,0.2029,0.1884,0.0725,0.5362,0.0,0.0,0.0,3,5,0.1304
cam_02,2026-06-03T13:31:39.937238+00:00,56,841828,2120,397.0887,2401.1607,0.0,0.0,0.2857,0.125,0.0357,0.5536,0.0,0.0,0.0,3,5,0.125
cam_02,2026-06-03T13:36:39.937238+00:00,46,666760,1002,665.4291,2260.8696,0.0,0.0,0.1304,0.1522,0.2391,0.4783,0.0,0.0,0.0,3,5,0.1522
cam_02,2026-06-03T13:41:39.937238+00:00,43,642015,1389,462.2138,2501.3488,0.0,0.0,0.3023,0.0698,0.1163,0.5116,0.0,0.0,0.0,3,5,0.1628
cam_02,2026-06-03T13:46:39.937238+00:00,58,857650,1648,520.4187,2298.6379,0.0,0.0,0.2069,0.2414,0.1207,0.431,0.0,0.0,0.0,3,4,0.2069
cam_02,2026-06-03T13:51:39.937238+00:00,81,1244854,2858,435.5682,2631.9012,0.0,0.0,0.2469,0.2222,0.0864,0.4444,0.0,0.0,0.0,3,5,0.1358
cam_02,2026-06-03T13:56:39.937238+00:00,77,1091632,2503,436.1294,2643.961,0.0,0.0,0.2857,0.1299,0.0519,0.5325,0.0,0.0,0.0,3,5,0.1169
